"fipscounty","AAR_county","AAR_norm","decile","bottom_decile","upper_decile","negative_shock","positive_shock","unaffected","aar_category","quartile","bottom_quartile","upper_quartile"
22023,0.0215093278105492,0.72258988694683,9,"0","0",0,0,"1","1",4,"0","1"
22025,0.0113598662395445,0.63772476577483,9,"0","0",0,0,"1","1",4,"0","1"
22027,-0.114094422210428,-0.411266189693177,4,"0","0",0,0,"0","3",2,"0","0"
22029,-0.0259228381638078,0.325983970002038,8,"0","0",0,0,"1","1",3,"0","0"
22031,-0.174098203541228,-0.912990161727737,2,"0","0",1,0,"0","0",1,"1","0"
22033,-0.0323131844839007,0.272550838501245,7,"0","0",0,0,"1","1",3,"0","0"
22035,-0.025220247508561,0.331858709334237,8,"0","0",0,0,"1","1",3,"0","0"
22037,-0.122389128488666,-0.480622701707557,3,"0","0",0,0,"0","3",2,"0","0"
22039,0.0148633227118785,0.667019054537384,9,"0","0",0,0,"1","1",4,"0","1"
22041,0.064019001403667,1.07803619069642,10,"0","1",0,0,"1","1",4,"0","1"
22043,-0.0803393312930219,-0.129021672500135,5,"0","0",0,0,"1","1",2,"0","0"
22045,-0.00601819330534206,0.49241743900744,8,"0","0",0,0,"1","1",4,"0","1"
22047,-0.0871115629596454,-0.185647953310415,5,"0","0",0,0,"1","1",2,"0","0"
22049,-0.294844073508582,-1.92261149130372,1,"1","0",1,0,"0","0",1,"1","0"
22051,-0.0158010883931987,0.410617377867671,8,"0","0",0,0,"1","1",4,"0","1"
22053,-0.00393636018931285,0.509824768294388,8,"0","0",0,0,"1","1",4,"0","1"
22055,0.00944777601161494,0.621736748307123,9,"0","0",0,0,"1","1",4,"0","1"
22057,-0.032990189961771,0.266890030633594,7,"0","0",0,0,"1","1",3,"0","0"
22059,-0.0981504298440568,-0.277949871909081,4,"0","0",0,0,"1","1",2,"0","0"
22061,-0.0789744461059199,-0.117609131452619,5,"0","0",0,0,"1","1",2,"0","0"
22063,-0.103879143782934,-0.325850738293112,4,"0","0",0,0,"0","3",2,"0","0"
22065,0.0512486405024813,0.971256316935885,9,"0","0",0,0,"1","1",4,"0","1"
22067,-0.147082521953277,-0.687097480084853,2,"0","0",0,0,"0","3",1,"1","0"
22069,-0.025880405637345,0.326338771237029,8,"0","0",0,0,"1","1",3,"0","0"
22071,-0.0177746595130282,0.394115285509947,8,"0","0",0,0,"1","1",3,"0","0"
22073,-0.0718587224099903,-0.0581107285613046,6,"0","0",0,0,"1","1",3,"0","0"
22075,0.0175882515464089,0.689803653908462,9,"0","0",0,0,"1","1",4,"0","1"
22077,0.0393273283412237,0.871575797529354,9,"0","0",0,0,"1","1",4,"0","1"
22079,-0.00904205684565698,0.467133285364301,8,"0","0",0,0,"1","1",4,"0","1"
22081,-0.0413218323471471,0.197224675910079,7,"0","0",0,0,"1","1",3,"0","0"
22083,-0.0400229346179434,0.208085460239154,7,"0","0",0,0,"1","1",3,"0","0"
22085,-0.165774443822389,-0.843390718229775,2,"0","0",1,0,"0","0",1,"1","0"
22087,0.070440245278188,1.13172767331093,10,"0","1",0,0,"1","1",4,"0","1"
22089,0.0577654780511731,1.02574710980789,9,"0","0",0,0,"1","1",4,"0","1"
22091,-0.0849901338304687,-0.16790954040586,5,"0","0",0,0,"1","1",2,"0","0"
22093,0.0773158119776967,1.18921799405335,10,"0","1",0,0,"1","1",4,"0","1"
22095,-0.0492717630107029,0.130751018726225,7,"0","0",0,0,"1","1",3,"0","0"
22097,0.025672435381795,0.757399874256421,9,"0","0",0,0,"1","1",4,"0","1"
22099,-0.0509912736064975,0.116373263409082,7,"0","0",0,0,"1","1",3,"0","0"
22101,-0.027511624068406,0.312699274319728,8,"0","0",0,0,"1","1",3,"0","0"
22103,-0.0441862673739547,0.173273590038311,7,"0","0",0,0,"1","1",3,"0","0"
22105,-0.0554754056431727,0.0788790174353995,6,"0","0",0,0,"1","1",3,"0","0"
22107,-0.0216050695370339,0.362087161796039,8,"0","0",0,0,"1","1",3,"0","0"
22109,0.037244161726078,0.854157318137219,9,"0","0",0,0,"1","1",4,"0","1"
22111,-0.0907390515276938,-0.215979341308075,5,"0","0",0,0,"1","1",2,"0","0"
22113,0.0400995445293565,0.878032713486757,9,"0","0",0,0,"1","1",4,"0","1"
22115,-0.10899831992355,-0.368654930459847,4,"0","0",0,0,"0","3",2,"0","0"
22117,-0.0947732686540873,-0.249711606105611,5,"0","0",0,0,"1","1",2,"0","0"
22119,-0.0947022930621244,-0.249118140908462,5,"0","0",0,0,"1","1",2,"0","0"
22121,-0.101557759120341,-0.306440389350016,4,"0","0",0,0,"0","3",2,"0","0"
22123,0.00401972966131213,0.576349925762596,9,"0","0",0,0,"1","1",4,"0","1"
22125,-0.212316258113575,-1.23255192463999,1,"1","0",1,0,"0","0",1,"1","0"
22127,-0.230128991198792,-1.38149379127063,1,"1","0",1,0,"0","0",1,"1","0"
22999,0.428581885412913,4.12634305011104,10,"0","1",0,1,"0","2",4,"0","1"
23001,-0.0580420602857532,0.0574178339306955,6,"0","0",0,0,"1","1",3,"0","0"
23003,-0.0557561332091659,0.0765317028771188,6,"0","0",0,0,"1","1",3,"0","0"
23005,-0.0386602412336225,0.219479674441713,7,"0","0",0,0,"1","1",3,"0","0"
23007,-0.245139784950086,-1.50700713221777,1,"1","0",1,0,"0","0",1,"1","0"
23009,-0.0912926395755623,-0.220608189492095,5,"0","0",0,0,"1","1",2,"0","0"
23011,-0.0859987656182673,-0.176343254676379,5,"0","0",0,0,"1","1",2,"0","0"
23013,-0.0145713088994398,0.420900227359002,8,"0","0",0,0,"1","1",4,"0","1"
23015,-0.074694217802213,-0.0818198345429543,5,"0","0",0,0,"1","1",2,"0","0"
23017,-0.21944334694414,-1.2921453575505,1,"1","0",1,0,"0","0",1,"1","0"
23019,-0.121436020868266,-0.472653254941401,3,"0","0",0,0,"0","3",2,"0","0"
23021,-0.148924676408651,-0.702500726846189,2,"0","0",0,0,"0","3",1,"1","0"
23023,0.274942562557165,2.84168182353068,10,"0","1",0,1,"0","2",4,"0","1"
23025,-0.181262471689778,-0.972894470964429,2,"0","0",1,0,"0","0",1,"1","0"
23027,-0.00744469949440685,0.480489651534118,8,"0","0",0,0,"1","1",4,"0","1"
23029,-0.0839787687342846,-0.159452971470027,5,"0","0",0,0,"1","1",2,"0","0"
23031,-0.0503591660474081,0.121658655567137,7,"0","0",0,0,"1","1",3,"0","0"
23999,0.121662861180792,1.56002758606098,10,"0","1",0,0,"0","3",4,"0","1"
24001,-0.0939325474411994,-0.242681882695708,5,"0","0",0,0,"1","1",2,"0","0"
24003,-0.0633632532054651,0.0129244705387851,6,"0","0",0,0,"1","1",3,"0","0"
24005,-0.0454549062120982,0.162665816614139,7,"0","0",0,0,"1","1",3,"0","0"
24009,-0.056885730690248,0.0670865292157408,6,"0","0",0,0,"1","1",3,"0","0"
24011,-0.0730708704768565,-0.0682461521848479,6,"0","0",0,0,"1","1",3,"0","0"
24013,-0.0877933644446267,-0.191348863179712,5,"0","0",0,0,"1","1",2,"0","0"
24015,-0.0621205600106258,0.0233152984484095,6,"0","0",0,0,"1","1",3,"0","0"
24017,-0.0619026082001897,0.0251377110633956,6,"0","0",0,0,"1","1",3,"0","0"
24019,-0.012256480500048,0.440255755850089,8,"0","0",0,0,"1","1",4,"0","1"
24021,-0.0738816430156748,-0.075025458581388,6,"0","0",0,0,"1","1",3,"0","0"
24023,0.0477256908832228,0.941799035460447,9,"0","0",0,0,"1","1",4,"0","1"
24025,-0.102218490905989,-0.311965124101596,4,"0","0",0,0,"0","3",2,"0","0"
24027,-0.0406427086033816,0.20290319574113,7,"0","0",0,0,"1","1",3,"0","0"
24029,-0.0522740830176902,0.105647002182333,6,"0","0",0,0,"1","1",3,"0","0"
24031,-0.00935608219359586,0.464507550095738,8,"0","0",0,0,"1","1",4,"0","1"
24033,-0.0546516808985553,0.0857666242089491,6,"0","0",0,0,"1","1",3,"0","0"
24035,-0.0561219314922693,0.073473066179703,6,"0","0",0,0,"1","1",3,"0","0"
24037,-0.0514199670648343,0.112788726236063,7,"0","0",0,0,"1","1",3,"0","0"
24039,0.0645470695947192,1.08245165359632,10,"0","1",0,0,"1","1",4,"0","1"
24041,-0.035840616116042,0.243056080499222,7,"0","0",0,0,"1","1",3,"0","0"
24043,-0.10370622725061,-0.324404889923157,4,"0","0",0,0,"0","3",2,"0","0"
24045,-0.0207998293197426,0.368820209469053,8,"0","0",0,0,"1","1",3,"0","0"
24047,-0.0684479002157321,-0.0295910049496789,6,"0","0",0,0,"1","1",3,"0","0"
24510,-0.0114714889706284,0.446819493324943,8,"0","0",0,0,"1","1",4,"0","1"
24999,-0.0245615360644611,0.337366550920694,8,"0","0",0,0,"1","1",3,"0","0"
25001,-0.051765054704331,0.109903262397813,7,"0","0",0,0,"1","1",3,"0","0"
25003,-0.0848880123231805,-0.167055647415612,5,"0","0",0,0,"1","1",2,"0","0"
25005,-0.0740078707408541,-0.0760809166584165,6,"0","0",0,0,"1","1",3,"0","0"
25007,-0.093749654157679,-0.241152613329158,5,"0","0",0,0,"1","1",2,"0","0"
25009,-0.0344925386300551,0.254328083294361,7,"0","0",0,0,"1","1",3,"0","0"
25011,-0.0901443554172289,-0.21100676644565,5,"0","0",0,0,"1","1",2,"0","0"
25013,-0.0377029874728714,0.227483789323095,7,"0","0",0,0,"1","1",3,"0","0"
25015,-0.0395220341332555,0.212273759296277,7,"0","0",0,0,"1","1",3,"0","0"
25017,-0.00485118811049301,0.50217539873529,8,"0","0",0,0,"1","1",4,"0","1"
25019,-0.150374078051789,-0.714619955557114,2,"0","0",1,0,"0","0",1,"1","0"
25021,-0.0178641991005614,0.39336659673542,8,"0","0",0,0,"1","1",3,"0","0"
25023,-0.0445375422295964,0.170336391549489,7,"0","0",0,0,"1","1",3,"0","0"
25025,0.0180893339409876,0.693993474012275,9,"0","0",0,0,"1","1",4,"0","1"
25027,-0.0804596940535425,-0.130028090445039,5,"0","0",0,0,"1","1",2,"0","0"
25999,0.0422306616102209,0.895852132579486,9,"0","0",0,0,"1","1",4,"0","1"
26001,-0.231079578841522,-1.38944216714461,1,"1","0",1,0,"0","0",1,"1","0"
26003,-0.274211168762882,-1.75008864867565,1,"1","0",1,0,"0","0",1,"1","0"
26005,-0.0947252973595724,-0.249310492244219,5,"0","0",0,0,"1","1",2,"0","0"
26007,-0.185283338730938,-1.00651510850045,2,"0","0",1,0,"0","0",1,"1","0"
26009,-0.199726215703833,-1.12727979102101,1,"1","0",1,0,"0","0",1,"1","0"
26011,-0.125462453763548,-0.506320431585063,3,"0","0",0,0,"0","3",2,"0","0"
26013,-0.187417137624165,-1.02435695167248,2,"0","0",1,0,"0","0",1,"1","0"
26015,-0.149737644137025,-0.709298388406329,2,"0","0",0,0,"0","3",1,"1","0"
26017,-0.130506049368542,-0.548492654137551,3,"0","0",0,0,"0","3",2,"0","0"
26019,-0.161866902669616,-0.810717659556198,2,"0","0",1,0,"0","0",1,"1","0"
26021,-0.102911315117556,-0.317758200931751,4,"0","0",0,0,"0","3",2,"0","0"
26023,-0.20011112459802,-1.13049822184287,1,"1","0",1,0,"0","0",1,"1","0"
26025,-0.0564246195303816,0.0709421282721102,6,"0","0",0,0,"1","1",3,"0","0"
26027,-0.200673117837047,-1.13519735036257,1,"1","0",1,0,"0","0",1,"1","0"
26029,-0.254874871861823,-1.58840744341701,1,"1","0",1,0,"0","0",1,"1","0"
26031,-0.136660995076903,-0.599957474186668,3,"0","0",0,0,"0","3",1,"1","0"
26033,-0.127064588867246,-0.519716747119439,3,"0","0",0,0,"0","3",2,"0","0"
26035,-0.11476374499503,-0.416862758419611,4,"0","0",0,0,"0","3",2,"0","0"
26037,-0.125452765259566,-0.506239420778854,3,"0","0",0,0,"0","3",2,"0","0"
26039,-0.210127449479534,-1.21425011536166,1,"1","0",1,0,"0","0",1,"1","0"
26041,-0.187285085112743,-1.02325278941673,2,"0","0",1,0,"0","0",1,"1","0"
26043,-0.160471724210499,-0.79905182012607,2,"0","0",1,0,"0","0",1,"1","0"
26045,-0.0978056734712943,-0.275067177970627,4,"0","0",0,0,"1","1",2,"0","0"
26047,-0.136968727999077,-0.602530595090297,3,"0","0",0,0,"0","3",1,"1","0"
26049,-0.220174110513576,-1.29825566581014,1,"1","0",1,0,"0","0",1,"1","0"
26051,-0.147175233476236,-0.687872691121903,2,"0","0",0,0,"0","3",1,"1","0"
26053,-0.202946604481304,-1.15420719814592,1,"1","0",1,0,"0","0",1,"1","0"
26055,-0.0961259125113471,-0.261021790793324,4,"0","0",0,0,"1","1",2,"0","0"
26057,-0.106271201912811,-0.345852026205999,4,"0","0",0,0,"0","3",2,"0","0"
26059,-0.192688457150204,-1.06843329672626,1,"1","0",1,0,"0","0",1,"1","0"
26061,-0.0643229170547917,0.00490020360721123,6,"0","0",0,0,"1","1",3,"0","0"
26063,-0.171056362625304,-0.887555689553044,2,"0","0",1,0,"0","0",1,"1","0"
26065,-0.158876232331741,-0.785711052177695,2,"0","0",1,0,"0","0",1,"1","0"
26067,-0.187149539852366,-1.02211942240354,2,"0","0",1,0,"0","0",1,"1","0"
26069,-0.136412966708771,-0.597883575254361,3,"0","0",0,0,"0","3",1,"1","0"
26071,-0.116266127627194,-0.429424989749159,4,"0","0",0,0,"0","3",2,"0","0"
26073,-0.0599822379831147,0.0411949619852333,6,"0","0",0,0,"1","1",3,"0","0"
26075,-0.123533693656794,-0.490193028271471,3,"0","0",0,0,"0","3",2,"0","0"
26077,-0.0853604904598877,-0.171006291894854,5,"0","0",0,0,"1","1",2,"0","0"
26079,-0.0922583663128625,-0.228683151499357,5,"0","0",0,0,"1","1",2,"0","0"
26081,-0.128154746683858,-0.528832144478816,3,"0","0",0,0,"0","3",2,"0","0"
26083,-0.157879957682225,-0.777380662603801,2,"0","0",1,0,"0","0",1,"1","0"
26085,-0.0749043524698253,-0.0835768838114893,5,"0","0",0,0,"1","1",2,"0","0"
26087,-0.17881912466104,-0.952464328911232,2,"0","0",1,0,"0","0",1,"1","0"
26089,-0.19569932728727,-1.09360880551829,1,"1","0",1,0,"0","0",1,"1","0"
26091,-0.158103681771509,-0.779251340354868,2,"0","0",1,0,"0","0",1,"1","0"
26093,-0.14370671016624,-0.658870497366948,3,"0","0",0,0,"0","3",1,"1","0"
26095,-0.173319295449819,-0.906477291158512,2,"0","0",1,0,"0","0",1,"1","0"
26097,-0.185633383150524,-1.00944201864992,2,"0","0",1,0,"0","0",1,"1","0"
26099,-0.187190387573597,-1.0224609722274,2,"0","0",1,0,"0","0",1,"1","0"
26101,-0.158865688876654,-0.785622892664284,2,"0","0",1,0,"0","0",1,"1","0"
26103,-0.0969555100949548,-0.26795850354053,4,"0","0",0,0,"1","1",2,"0","0"
26105,-0.146378236243625,-0.681208567488729,2,"0","0",0,0,"0","3",1,"1","0"
26107,-0.139842663177557,-0.62656111685304,3,"0","0",0,0,"0","3",1,"1","0"
26109,-0.20100559136402,-1.137977340804,1,"1","0",1,0,"0","0",1,"1","0"
26111,-0.0696004106323314,-0.0392277660204447,6,"0","0",0,0,"1","1",3,"0","0"
26113,-0.114733998252137,-0.416614029861705,4,"0","0",0,0,"0","3",2,"0","0"
26115,-0.182653160273456,-0.984522768124889,2,"0","0",1,0,"0","0",1,"1","0"
26117,-0.106004208754111,-0.343619552433214,4,"0","0",0,0,"0","3",2,"0","0"
26119,-0.226688909839556,-1.35272941600297,1,"1","0",1,0,"0","0",1,"1","0"
26121,-0.190469439813009,-1.04987889619118,1,"1","0",1,0,"0","0",1,"1","0"
26123,0.00275869388895831,0.565805725671355,9,"0","0",0,0,"1","1",4,"0","1"
26125,-0.0949200735102882,-0.250939120671084,5,"0","0",0,0,"1","1",2,"0","0"
26127,-0.0898822886874654,-0.20881548520172,5,"0","0",0,0,"1","1",2,"0","0"
26129,-0.165001145596383,-0.836924754770232,2,"0","0",1,0,"0","0",1,"1","0"
26131,-0.281570660463112,-1.81162532729992,1,"1","0",1,0,"0","0",1,"1","0"
26133,-0.149628957760717,-0.708389603006181,2,"0","0",0,0,"0","3",1,"1","0"
26135,-0.181654802793722,-0.976174962884405,2,"0","0",1,0,"0","0",1,"1","0"
26137,-0.135748170595425,-0.592324856467247,3,"0","0",0,0,"0","3",1,"1","0"
26139,-0.126327038240409,-0.513549688613028,3,"0","0",0,0,"0","3",2,"0","0"
26141,-0.185039202408801,-1.00447375306345,2,"0","0",1,0,"0","0",1,"1","0"
26143,-0.143873239684014,-0.660262940464125,3,"0","0",0,0,"0","3",1,"1","0"
26145,-0.206002707965346,-1.17976092734357,1,"1","0",1,0,"0","0",1,"1","0"
26147,-0.171345574019294,-0.88997394197201,2,"0","0",1,0,"0","0",1,"1","0"
26149,-0.189794288818051,-1.04423359465516,1,"1","0",1,0,"0","0",1,"1","0"
26151,-0.193463969082062,-1.07491777017414,1,"1","0",1,0,"0","0",1,"1","0"
26153,-0.20678476232793,-1.18630010558268,1,"1","0",1,0,"0","0",1,"1","0"
26155,-0.166863423101658,-0.852496261202903,2,"0","0",1,0,"0","0",1,"1","0"
26157,-0.159680728158619,-0.792437875601058,2,"0","0",1,0,"0","0",1,"1","0"
26159,-0.0671395998309616,-0.01865159994714,6,"0","0",0,0,"1","1",3,"0","0"
26161,-0.148317631297206,-0.697424895327511,2,"0","0",0,0,"0","3",1,"1","0"
26163,-0.117409903548121,-0.438988716991633,4,"0","0",0,0,"0","3",2,"0","0"
26165,-0.153209270433967,-0.73832652790839,2,"0","0",1,0,"0","0",1,"1","0"
26999,0.332049555125871,3.31918418266637,10,"0","1",0,1,"0","2",4,"0","1"
27001,-0.0541083548097609,0.0903096666195114,6,"0","0",0,0,"1","1",3,"0","0"
27003,-0.0666926174615376,-0.0149141393264426,6,"0","0",0,0,"1","1",3,"0","0"
27005,0.0275146553277931,0.772803668620177,9,"0","0",0,0,"1","1",4,"0","1"
27007,-0.0751819197268789,-0.0858977733225671,5,"0","0",0,0,"1","1",2,"0","0"
27009,-0.0882841672831006,-0.195452730371805,5,"0","0",0,0,"1","1",2,"0","0"
27011,-0.00399315154170208,0.509349905172998,8,"0","0",0,0,"1","1",4,"0","1"
27013,-0.0682204235124294,-0.0276889495692501,6,"0","0",0,0,"1","1",3,"0","0"
27015,-0.00534160761507183,0.498074736804602,8,"0","0",0,0,"1","1",4,"0","1"
27017,-0.195771256039569,-1.09421024060299,1,"1","0",1,0,"0","0",1,"1","0"
27019,-0.0377863117633076,0.226787069999122,7,"0","0",0,0,"1","1",3,"0","0"
27021,-0.0830543138801139,-0.151723105932985,5,"0","0",0,0,"1","1",2,"0","0"
27023,-0.0668029721217172,-0.015836874147646,6,"0","0",0,0,"1","1",3,"0","0"
27025,-0.091311651082892,-0.220767154956609,5,"0","0",0,0,"1","1",2,"0","0"
27027,-0.00298644032702676,0.517767560495987,8,"0","0",0,0,"1","1",4,"0","1"
27029,0.0365243546357864,0.848138622907851,9,"0","0",0,0,"1","1",4,"0","1"
27031,-0.210028686031268,-1.21342430091369,1,"1","0",1,0,"0","0",1,"1","0"
27033,0.018036729192195,0.693553617341134,9,"0","0",0,0,"1","1",4,"0","1"
27035,-0.126300502967556,-0.513327812887869,3,"0","0",0,0,"0","3",2,"0","0"
27037,-0.0640062945402482,0.00754765518624738,6,"0","0",0,0,"1","1",3,"0","0"
27039,-0.152322696925745,-0.73091340873189,2,"0","0",1,0,"0","0",1,"1","0"
27041,-0.0876978371829419,-0.190550108232822,5,"0","0",0,0,"1","1",2,"0","0"
27043,0.0416074127180103,0.890640812512137,9,"0","0",0,0,"1","1",4,"0","1"
27045,-0.0793332315675222,-0.120609130167882,5,"0","0",0,0,"1","1",2,"0","0"
27047,0.00570359830995126,0.590429659540075,9,"0","0",0,0,"1","1",4,"0","1"
27049,-0.0701997515817566,-0.0442391788860907,6,"0","0",0,0,"1","1",3,"0","0"
27051,0.0150423669730363,0.668516140152419,9,"0","0",0,0,"1","1",4,"0","1"
27053,-0.0220334439893139,0.358505292004681,8,"0","0",0,0,"1","1",3,"0","0"
27055,-0.108814401195296,-0.367117086796923,4,"0","0",0,0,"0","3",2,"0","0"
27057,-0.0803047785859116,-0.128732758683848,5,"0","0",0,0,"1","1",2,"0","0"
27059,-0.0492660673467202,0.130798643244104,7,"0","0",0,0,"1","1",3,"0","0"
27061,-0.16878695087425,-0.868579914149097,2,"0","0",1,0,"0","0",1,"1","0"
27063,-0.0979987422395462,-0.276681530052026,4,"0","0",0,0,"1","1",2,"0","0"
27065,-0.0747097363452468,-0.0819495934494505,5,"0","0",0,0,"1","1",2,"0","0"
27067,0.0719009799655019,1.14394166371542,10,"0","1",0,0,"1","1",4,"0","1"
27069,-0.0876775762553636,-0.190380695691875,5,"0","0",0,0,"1","1",2,"0","0"
27071,-0.221950316857152,-1.31310748484699,1,"1","0",1,0,"0","0",1,"1","0"
27073,0.0922076058401864,1.31373631276093,10,"0","1",0,0,"1","1",4,"0","1"
27075,-0.212621931540867,-1.23510782499635,1,"1","0",1,0,"0","0",1,"1","0"
27077,-0.00790406783268267,0.476648625148863,8,"0","0",0,0,"1","1",4,"0","1"
27079,-0.0695763776934876,-0.0390268136592949,6,"0","0",0,0,"1","1",3,"0","0"
27081,-0.0482742707816879,0.139091589138878,7,"0","0",0,0,"1","1",3,"0","0"
27083,-0.00530812918390436,0.49835466802044,8,"0","0",0,0,"1","1",4,"0","1"
27085,-0.110742670238084,-0.383240384059896,4,"0","0",0,0,"0","3",2,"0","0"
27087,-0.0790566759237783,-0.118296699301187,5,"0","0",0,0,"1","1",2,"0","0"
27089,0.0144182833376442,0.663297840347204,9,"0","0",0,0,"1","1",4,"0","1"
27091,-0.0345312517105974,0.254004382352377,7,"0","0",0,0,"1","1",3,"0","0"
27093,-0.0431985483636266,0.18153244129943,7,"0","0",0,0,"1","1",3,"0","0"
27095,-0.190299806390696,-1.0484604996744,1,"1","0",1,0,"0","0",1,"1","0"
27097,-0.0167370898903538,0.402790964622246,8,"0","0",0,0,"1","1",4,"0","1"
27099,0.0944029064910008,1.33209240529224,10,"0","1",0,0,"1","1",4,"0","1"
27101,0.00043111542492853,0.546343587014509,9,"0","0",0,0,"1","1",4,"0","1"
27103,-0.00694706567339991,0.484650636254696,8,"0","0",0,0,"1","1",4,"0","1"
27105,0.152446198052727,1.8174236651967,10,"0","1",0,1,"0","2",4,"0","1"
27107,0.0568304079218686,1.01792848423129,9,"0","0",0,0,"1","1",4,"0","1"
27109,0.129348325924413,1.62428990107815,10,"0","1",0,0,"0","3",4,"0","1"
27111,0.0629671467709171,1.06924106691186,10,"0","1",0,0,"1","1",4,"0","1"
27113,-0.122648409661033,-0.482790691404013,3,"0","0",0,0,"0","3",2,"0","0"
27115,-0.12022558282598,-0.462532129755487,3,"0","0",0,0,"0","3",2,"0","0"
27117,-0.0489071941627279,0.133799375453574,7,"0","0",0,0,"1","1",3,"0","0"
27119,0.0893052633679991,1.2894682622972,10,"0","1",0,0,"1","1",4,"0","1"
27121,-0.114143206235512,-0.411674099233111,4,"0","0",0,0,"0","3",2,"0","0"
27123,-0.0120584747383078,0.441911388796258,8,"0","0",0,0,"1","1",4,"0","1"
27125,-0.121430341667904,-0.472605768084734,3,"0","0",0,0,"0","3",2,"0","0"
27127,0.0147675961788647,0.666218633375457,9,"0","0",0,0,"1","1",4,"0","1"
27129,0.0758030147703061,1.1765686808444,10,"0","1",0,0,"1","1",4,"0","1"
27131,-0.00763538592453041,0.478895219466458,8,"0","0",0,0,"1","1",4,"0","1"
27133,0.124272191029025,1.58184559997225,10,"0","1",0,0,"0","3",4,"0","1"
27135,-0.361631101167947,-2.48105384367658,1,"1","0",1,0,"0","0",1,"1","0"
27137,-0.0627044877040554,0.0184327641275585,6,"0","0",0,0,"1","1",3,"0","0"
27139,-0.156901802855666,-0.769201782640546,2,"0","0",1,0,"0","0",1,"1","0"
27141,-0.110762449921574,-0.383405772659513,4,"0","0",0,0,"0","3",2,"0","0"
27143,-0.00959901709304785,0.462476240401655,8,"0","0",0,0,"1","1",4,"0","1"
27145,-0.0467001235886971,0.152253882659687,7,"0","0",0,0,"1","1",3,"0","0"
27147,-0.0822235686558351,-0.144776797143276,5,"0","0",0,0,"1","1",2,"0","0"
27149,-0.0395966020696205,0.211650256570454,7,"0","0",0,0,"1","1",3,"0","0"
27151,-0.0559799351125495,0.0746603744804052,6,"0","0",0,0,"1","1",3,"0","0"
27153,0.0382504355507767,0.862571316206756,9,"0","0",0,0,"1","1",4,"0","1"
27155,0.0369631219738565,0.85180739322154,9,"0","0",0,0,"1","1",4,"0","1"
27157,-0.0129298743715711,0.434625146570622,8,"0","0",0,0,"1","1",4,"0","1"
27159,-0.0144050252654042,0.422290614489652,8,"0","0",0,0,"1","1",4,"0","1"
27161,0.0100829840036582,0.627048064856976,9,"0","0",0,0,"1","1",4,"0","1"
27163,-0.129480266510132,-0.539915530517139,3,"0","0",0,0,"0","3",2,"0","0"
27165,0.148565163030262,1.78497223857175,10,"0","1",0,0,"0","3",4,"0","1"
27167,-0.129613134208277,-0.541026508988662,3,"0","0",0,0,"0","3",2,"0","0"
27169,-0.0381228081136188,0.223973442562502,7,"0","0",0,0,"1","1",3,"0","0"
27171,-0.0596120520449595,0.0442902862325279,6,"0","0",0,0,"1","1",3,"0","0"
27173,-0.0955625598325838,-0.256311295264931,4,"0","0",0,0,"1","1",2,"0","0"
27999,0.0276281869682686,0.773752967886784,9,"0","0",0,0,"1","1",4,"0","1"
28001,-0.135072152521391,-0.586672304815516,3,"0","0",0,0,"0","3",1,"1","0"
