"countyid","year","laborforce","nicivpop","lfpr"
1043,2009,38537,62595.2,61.5654235468534
1043,2010,35959,62834,57.2285705191457
1043,2011,35669,63125.2,56.5051675083802
1043,2012,35547,63172.8,56.2694704049844
1043,2013,35663,63605.2,56.0693150874457
1043,2014,35920,63979.8,56.1427200460145
1043,2015,36181,64562.8,56.0400106562912
1043,2016,37594,65070.2,57.7745265882078
1043,2017,37716,65474,57.6045453156978
1043,2018,37942,65848.6,57.6200557035381
1043,2019,38541,66165,58.2498299705282
1045,1990,20535,36584.6,56.1301749916632
1045,1991,20620,36907.4,55.8695546150636
1045,1992,20809,36886.4,56.4137459876811
1045,1993,20959,36866.6,56.8509165477695
1045,1994,20951,37449,55.9454191033138
1045,1995,21011,37382.6,56.2052933717826
1045,1996,20955,36953.4,56.7065547419182
1045,1997,21211,36691.4,57.8091868939315
1045,1998,20874,36705,56.8696362893339
1045,1999,21267,36785.2,57.8140121570632
1045,2000,20785,36846,56.4104651793953
1045,2001,20127,37187.8,54.1225885908819
1045,2002,20260,37186.2,54.4825768699141
1045,2003,20546,37108,55.3681146922496
1045,2004,20505,37405.2,54.8185813737127
1045,2005,20168,37397,53.9294595823194
1045,2006,20480,37512.6,54.5949894168893
1045,2007,20250,37870.8,53.4712760226877
1045,2008,19832,38136.8,52.0022655283086
1045,2009,20033,38307.4,52.295378960723
1045,2010,22072,38685.4,57.0551164005025
1045,2011,22017,38625.4,57.0013514423152
1045,2012,21358,38906.2,54.8961348062777
1045,2013,20688,38698.8,53.4590219851778
1045,2014,20322,38472.4,52.8222829872844
1045,2015,19758,38533.8,51.2744655341544
1045,2016,19796,38693.6,51.1609155002378
1045,2017,19882,38709.6,51.3619360572054
1045,2018,20169,38643.8,52.1920722082197
1045,2019,20600,38652.2,53.2958020500774
1047,1990,19459,33926.8,57.3558366836837
1047,1991,19666,33898.8,58.0138529977462
1047,1992,20259,34059.4,59.4813766537285
1047,1993,20419,34198,59.7081700684251
1047,1994,20601,34129.8,60.3607404672749
1047,1995,21021,34099.2,61.6466075450451
1047,1996,20175,33978,59.3766554829596
1047,1997,20245,33890,59.7373856594866
1047,1998,19897,33836.6,58.8031894457481
1047,1999,19615,33915,57.8357658853015
1047,2000,17823,33708.4,52.8740610648978
1047,2001,17483,33882.8,51.5984511315476
1047,2002,17135,33395.4,51.3094617821616
1047,2003,16783,33313,50.3797316362981
1047,2004,16375,33131.4,49.4244130945266
1047,2005,16007,32978,48.5384195524289
1047,2006,15903,33017,48.1660962534452
1047,2007,15555,32974.4,47.1729584162259
1047,2008,15473,33093,46.7561115643792
1047,2009,15868,32808.4,48.3656624522988
1047,2010,17808,32930.6,54.0773626960942
1047,2011,17514,32610.6,53.7064635425291
1047,2012,16737,32378.6,51.6915493566738
1047,2013,16247,31861.2,50.9930573864136
1047,2014,16010,31741,50.4394946599036
1047,2015,15566,31331,49.6824231591714
1047,2016,15293,30830.4,49.6036379677202
1047,2017,15002,30300,49.5115511551155
1047,2018,14819,29669.4,49.9470835271357
1047,2019,14655,28950.8,50.6203628224436
1049,1990,27386,41869.8,65.4075252329842
1049,1991,27540,42741,64.4346178142767
1049,1992,28276,43578.2,64.8856538360924
1049,1993,29482,44453.4,66.3211362910373
1049,1994,30171,45650.6,66.0911357134408
1049,1995,31232,45816.8,68.1671351993155
1049,1996,31589,46340.6,68.167006901076
1049,1997,32164,46915.2,68.5577382170384
1049,1998,32099,47888,67.0293184096224
1049,1999,32473,48849.6,66.4754675575644
1049,2000,32308,49655.6,65.0641619474943
1049,2001,32237,50257.2,64.1440430425889
1049,2002,32384,50381.4,64.2776897823403
1049,2003,32218,50764,63.4662359152155
1049,2004,32051,51243.6,62.5463472511689
1049,2005,31239,51610.4,60.5284981321594
1049,2006,31493,52011,60.5506527465344
1049,2007,31013,52644.8,58.9099018326596
1049,2008,30682,53136.6,57.7417448613573
1049,2009,29912,53583.6,55.8230503362969
1049,2010,30942,53896,57.4105685023007
1049,2011,29809,54198.4,54.9997785912499
1049,2012,28816,54143.2,53.2218265636313
1049,2013,28946,54243.2,53.3633708925727
1049,2014,28952,54480,53.1424375917768
1049,2015,28858,54723,52.7346819436069
1049,2016,28996,54826.4,52.8869303839026
1049,2017,29494,55086,53.5417347420397
1049,2018,30158,55132.4,54.7010469342891
1049,2019,31148,55376.6,56.2475847198997
1051,1990,22533,37450.6,60.1672603376181
1051,1991,22721,38412.2,59.1504782334779
1051,1992,23837,39862,59.798805880287
1051,1993,24742,41181.4,60.080521788963
1051,1994,25271,42280.6,59.7697289064015
1051,1995,26367,43481.8,60.6391639720527
1051,1996,27312,44655.8,61.1611481599255
1051,1997,28481,46003,61.9111797056714
1051,1998,29450,47425,62.0980495519241
1051,1999,30513,49053.8,62.2031320713176
1051,2000,30995,50201.8,61.7408140743957
1051,2001,31470,51399,61.2268721181346
1051,2002,31677,52297,60.5713520852057
1051,2003,32603,53384.6,61.0719196172679
1051,2004,33284,54377.8,61.208802121454
1051,2005,34448,56085.4,61.4206192698991
1051,2006,35169,57933.6,60.7057044616596
1051,2007,35805,59447.4,60.2297156814259
1051,2008,36220,60087,60.2792617371478
1051,2009,36392,60883,59.7736642412496
1051,2010,36683,61844.8,59.3146068869169
1051,2011,36597,62440.2,58.6112792720075
1051,2012,36606,62722.2,58.3621110228914
1051,2013,36816,63156.8,58.2930104121805
1051,2014,36550,63360,57.6862373737374
1051,2015,36075,63765.2,56.5747460997535
1051,2016,36921,64166.6,57.5392805602915
1051,2017,37109,64345.8,57.6712077555955
1051,2018,37424,63909.4,58.5578960215555
1051,2019,37236,64147.8,58.0471972538419
1053,1990,15003,26647.8,56.301083016234
1053,1991,15218,26887.6,56.5985807584165
1053,1992,15799,27425.8,57.6063414740864
1053,1993,16168,27764.6,58.2324254626395
1053,1994,16042,28045.2,57.2005191619243
1053,1995,16320,28136.6,58.0027437572415
1053,1996,16323,28536.6,57.2002270768066
1053,1997,16896,28897.2,58.4693326689091
1053,1998,16422,29238.8,56.1650956947618
1053,1999,16464,29472.6,55.8620549255919
1053,2000,16092,29518,54.5158886103395
1053,2001,15537,29501,52.6660113216501
1053,2002,14917,29415.6,50.7111872611811
1053,2003,14644,29296,49.9863462588749
1053,2004,14306,29216.2,48.9659846249683
1053,2005,14329,29235.8,49.0118279643451
1053,2006,14348,29411,48.7844683961783
1053,2007,14288,29514,48.410923629464
1053,2008,14412,29597,48.6941244045005
1053,2009,14762,29963.4,49.2667721286636
1053,2010,15007,30157.6,49.7619173939571
1053,2011,14978,30121.4,49.7254443684556
1053,2012,14723,30011.2,49.0583515487551
1053,2013,14248,29867.4,47.7041858347228
1053,2014,14369,29871.2,48.1031896944214
1053,2015,14575,29800,48.9093959731544
1053,2016,14433,29715.4,48.570774749793
1053,2017,14408,29265.6,49.2318626646985
1053,2018,14360,28855.2,49.7657268014084
1053,2019,14613,28917.2,50.5339382789482
1055,1990,46628,76817.6,60.6996313344858
1055,1991,46379,77452,59.8809585291535
1055,1992,46582,78061.4,59.6735390346573
1055,1993,47551,78376,60.6703582729407
1055,1994,47825,79052.8,60.4975408840674
1055,1995,48527,79070.4,61.3718913778102
1055,1996,48747,79719.4,61.1482274076323
1055,1997,49449,80474.4,61.446870060541
1055,1998,49893,80850.8,61.7099645272527
1055,1999,49440,80587,61.3498455085808
1055,2000,48177,80147.8,60.1101964121286
1055,2001,46764,80194.4,58.3132986841974
1055,2002,46892,80161.6,58.4968363904912
1055,2003,46388,80219.8,57.8261227278053
1055,2004,47170,80335.4,58.7163317790165
1055,2005,46762,80512.4,58.0804944331556
1055,2006,46521,80818.4,57.5623867832078
1055,2007,45459,81114.2,56.0432082175501
1055,2008,45727,81334.6,56.220845740927
1055,2009,44993,81565,55.1621406240422
1055,2010,44000,81872.6,53.7420333542602
1055,2011,44722,82022.6,54.5239970447169
1055,2012,44206,82145.6,53.8142030735669
1055,2013,43729,82183.2,53.2091717041926
1055,2014,43730,82039.6,53.3035265895982
1055,2015,43203,81878.2,52.764960636653
1055,2016,42914,81912.2,52.3902422349784
1055,2017,42949,82159.2,52.275338610892
1055,2018,43062,81956.6,52.542443195545
1055,2019,42462,81772.8,51.9268020662127
1057,1990,8493,13620.6,62.3540813180036
1057,1991,8474,13802,61.3968990001449
1057,1992,8645,13857.8,62.3836395387435
1057,1993,8756,13868,63.1381597923277
1057,1994,8793,13936,63.095579793341
1057,1995,8755,13946.8,62.7742564602633
1057,1996,8486,14067.4,60.3238693717389
1057,1997,8641,14143.6,61.0947707797166
1057,1998,8273,14238.6,58.1026224488363
1057,1999,7853,14288.2,54.9614367100125
1057,2000,8276,14332.4,57.7432949122268
1057,2001,8145,14264.2,57.1009940971102
1057,2002,7881,14144,55.7197398190045
1057,2003,8048,14113.6,57.0230132638023
1057,2004,7876,14019.8,56.1776915505214
1057,2005,7886,14072.6,56.0379745036454
1057,2006,7743,13896,55.7210708117444
1057,2007,7387,13744,53.7470896391153
1057,2008,7118,13771,51.6883305497059
1057,2009,6971,13596.4,51.2709246565267
1057,2010,6831,13602.4,50.2190789860613
1057,2011,6632,13535,48.9988917620983
1057,2012,6499,13464.8,48.2665914087101
1057,2013,6386,13409.2,47.6240193300122
1057,2014,6351,13353.6,47.5602084831057
1057,2015,6396,13323.6,48.0050436818878
1057,2016,6542,13228.4,49.4542045901243
1057,2017,6536,13152.4,49.6943523615462
1057,2018,6501,13162,49.3921896368333
1057,2019,6582,13072.8,50.3488158619424
1059,1990,13641,21323,63.9731745064015
1059,1991,14201,21632,65.6481139053254
1059,1992,14938,22084.4,67.6405064208219
1059,1993,15296,22438.4,68.1688533941814
1059,1994,15531,22752.8,68.2597306705109
1059,1995,15939,23039.4,69.1814891012787
1059,1996,16505,23341.2,70.7118742823848
1059,1997,16841,23583.6,71.4097932461541
1059,1998,17047,23815.8,71.5785318989914
1059,1999,16828,23975.8,70.1874390009927
1059,2000,14629,24021.2,60.9003713386509
1059,2001,13965,24103.2,57.9383650303694
1059,2002,13686,23919,57.218111125047
1059,2003,13561,23880.6,56.786680401665
1059,2004,13443,23746,56.6116398551335
1059,2005,13789,23938.6,57.6015305824067
1059,2006,13939,24049.8,57.9589019451305
1059,2007,13742,23954.8,57.3663733364503
1059,2008,13380,24165.6,55.3679610686265
1059,2009,13240,24274.4,54.5430577068846
1059,2010,14255,24374.4,58.4834908756728
1059,2011,14362,24410.4,58.835578278111
1059,2012,13970,24361.4,57.3448159793772
1059,2013,13639,24361.6,55.9856495468278
1059,2014,13719,24349.8,56.3413251854225
1059,2015,13615,24297.8,56.0338796104997
1059,2016,13752,24344.8,56.4884492786961
1059,2017,13934,24293.2,57.357614476479
1059,2018,14229,24094.2,59.0557063525662
1059,2019,14592,24102.6,60.5411864280202
1061,1990,11109,18163,61.1628035016242
1061,1991,11385,18542.8,61.3984942942813
1061,1992,11970,18609.2,64.3230230208714
1061,1993,12140,18828.8,64.4756968048946
1061,1994,12770,19053,67.0235658426494
1061,1995,12614,19193,65.7218777679362
1061,1996,11885,19377.2,61.3349709968416
1061,1997,12045,19504.4,61.7552962408482
1061,1998,11334,19617.6,57.7746513334965
1061,1999,10675,19801,53.9114186152215
1061,2000,12180,19943.2,61.073448594007
1061,2001,12047,19956.6,60.3659942074301
1061,2002,11709,19963.8,58.6511585970607
1061,2003,11722,20063.2,58.4253758124327
1061,2004,11688,20229.8,57.7761520133664
1061,2005,11628,20370.6,57.0822656180967
1061,2006,11699,20616.4,56.746085640558
1061,2007,11535,20689.4,55.7531876226473
1061,2008,11337,20971.2,54.0598535133898
1061,2009,11173,20988.8,53.2331529196524
1061,2010,11559,21118.4,54.7342601712251
1061,2011,11486,21192.6,54.1981635099044
1061,2012,11267,21305.6,52.8828101531992
1061,2013,11011,21110.4,52.1591253600121
1061,2014,10794,21051,51.2754738492233
1061,2015,10806,21144.4,51.1057301223965
1061,2016,10720,21027.4,50.981100849368
1061,2017,10755,20938.6,51.3644656280745
1061,2018,10825,20914.2,51.7590919088466
1061,2019,10930,20864.2,52.3863843329723
1063,1990,3777,7059,53.5061623459414
1063,1991,3789,7149,53.0004196391104
1063,1992,3804,7189.4,52.9112304225666
1063,1993,3731,7200,51.8194444444444
1063,1994,3693,7142.8,51.7024136193089
1063,1995,3636,7123.2,51.044474393531
1063,1996,3579,7200.2,49.7069525846504
1063,1997,3507,7217,48.5935984481086
1063,1998,3255,7220.2,45.0818536882635
1063,1999,3094,7210.4,42.9102407633418
1063,2000,3510,7164.2,48.9936071019793
1063,2001,3494,7190.2,48.5939195015438
1063,2002,3522,7274.4,48.4163642362257
1063,2003,3504,7237,48.4178527013956
1063,2004,3484,7190.6,48.4521458570912
1063,2005,3456,7199,48.0066675927212
1063,2006,3392,7084.2,47.8812004178312
1063,2007,3284,7097.2,46.2717691483966
1063,2008,3280,7098,46.2102000563539
1063,2009,3131,7026.8,44.5579780269824
1063,2010,3306,6912.6,47.8257095738217
1063,2011,3226,6911,46.6792070612068
1063,2012,3123,6901.4,45.2516880632915
1063,2013,2988,6840.8,43.6791018594316
1063,2014,2987,6720.4,44.4467591214809
1063,2015,2895,6684.4,43.3097959427922
1063,2016,2848,6689.6,42.5735469983258
1063,2017,2845,6590,43.1714719271624
1063,2018,2849,6507.6,43.7795807978364
1063,2019,2889,6466.8,44.6743366116163
1065,1990,6204,10964,56.5851878876323
1065,1991,6111,11108.8,55.0104421719718
1065,1992,6425,11295.2,56.8825695870812
1065,1993,6972,11378.2,61.275069870454
1065,1994,7192,11450,62.8122270742358
1065,1995,7129,11570.6,61.6130537742209
1065,1996,7136,11728.2,60.8448014188025
1065,1997,7392,11833.8,62.4651422197435
1065,1998,7368,12103.4,60.8754564833022
1065,1999,7016,12243.6,57.3034074945277
1065,2000,6976,13427.2,51.954242135367
1065,2001,7019,13136.6,53.430872524093
1065,2002,7054,12856.2,54.8684681321075
1065,2003,7086,12677.4,55.8947418240333
1065,2004,7049,12399.6,56.8486080196135
1065,2005,7053,12390,56.9249394673123
1065,2006,7170,12334.6,58.1291651127722
1065,2007,6976,12423.2,56.1530040569257
1065,2008,6991,12357.6,56.572473619473
1065,2009,6869,12240.2,56.1183640790183
1065,2010,6445,12096.8,53.2785530057536
1065,2011,6296,11889.6,52.953842013188
1065,2012,6209,11926.6,52.0601009508158
1065,2013,6190,11867.8,52.1579399720251
1065,2014,6035,11735.6,51.4247247690787
1065,2015,6102,11739,51.9805775619729
1065,2016,5933,11581.4,51.2286942856649
1065,2017,5932,11582.8,51.2138688400042
1065,2018,5954,11545.4,51.5703223794758
1065,2019,6076,11472.8,52.9600446272924
1067,1990,6867,11552.4,59.4421938298535
1067,1991,6648,11798.8,56.3447130216632
1067,1992,6762,11829,57.1645954856708
1067,1993,6553,11957.4,54.8028835700069
1067,1994,6395,12076.2,52.9553998774449
1067,1995,6472,12068.8,53.6258782977595
1067,1996,6440,12057.4,53.4111831738186
1067,1997,6456,12205,52.8963539532978
1067,1998,6412,12364.2,51.8594005273289
1067,1999,6428,12435.4,51.6911398105409
1067,2000,7634,12634.6,60.4213825526728
1067,2001,7542,12726,59.2644978783593
1067,2002,7530,12803.4,58.8125029289095
1067,2003,7494,12904.8,58.071415287335
1067,2004,7548,12989,58.1107090615136
1067,2005,7469,13082.4,57.091970892191
1067,2006,7506,13313.8,56.3775931739999
1067,2007,7540,13460.4,56.0161659386051
1067,2008,7376,13544,54.4595392793857
1067,2009,7132,13640.8,52.284323500088
1067,2010,7259,13645.4,53.1974145133158
1067,2011,7270,13696,53.081191588785
1067,2012,7025,13584,51.7152532391048
1067,2013,6933,13670.8,50.7139304210434
1067,2014,6778,13695.6,49.490347264815
1067,2015,6735,13718.8,49.0932151500131
1067,2016,6666,13749.6,48.4814103683016
1067,2017,6695,13802.4,48.5060569176375
1067,2018,6800,13858.4,49.0677134445535
1067,2019,6882,13927.8,49.4119674320424
1069,1990,40846,60678.8,67.31510840689
1069,1991,41159,61608.8,66.8070145823324
1069,1992,41933,62630.4,66.9531090333129
1069,1993,42408,63378.4,66.9123865544097
1069,1994,42122,63136.4,66.7158723018734
1069,1995,42294,63603.8,66.4960269669422
1069,1996,43361,64620,67.1015165583411
1069,1997,44543,65250,68.2651340996169
1069,1998,44396,66060.4,67.2051637592264
1069,1999,45134,66789.8,67.5761867830118
1069,2000,45170,67513,66.9056329892021
1069,2001,44752,67922.2,65.8871473538843
1069,2002,44752,68394.8,65.4318749378608
1069,2003,45185,69505.2,65.0095244672341
1069,2004,45913,70512.6,65.1131854448708
1069,2005,46102,71601.8,64.3866494976383
1069,2006,46701,73363.6,63.6569088757913
1069,2007,47179,75014.8,62.8929224633006
1069,2008,46452,76150.6,61.0001759670968
1069,2009,45903,77289.6,59.3909141721525
1069,2010,46414,78373.8,59.2213214109817
1069,2011,46778,79152,59.0989488578937
1069,2012,46029,80041.6,57.5063466997161
1069,2013,45579,80412,56.6818385315625
1069,2014,45161,81090.4,55.692165780413
1069,2015,44743,81359,54.9945304145823
1069,2016,44185,81638.6,54.1226821626044
1069,2017,44585,81936.4,54.4141553692864
1069,2018,45384,82267.4,55.1664450316893
1069,2019,46298,83189.2,55.6538589143783
1071,1990,23677,36397.8,65.0506349284847
1071,1991,24289,36985.6,65.6715045855684
1071,1992,24958,37608.8,66.3621280125928
1071,1993,25866,38176.2,67.7542552689896
1071,1994,25312,38491.8,65.7594604565128
1071,1995,25255,39039.4,64.6910557027004
1071,1996,25922,39833.2,65.0763684564635
1071,1997,26010,40035.8,64.9668546650748
1071,1998,25246,40859.4,61.7874956558344
1071,1999,25698,41281,62.2513989486689
1071,2000,27899,41761.8,66.805070662663
1071,2001,27016,41881.4,64.5059620738562
1071,2002,26798,41812.2,64.0913417614955
1071,2003,27187,41893,64.896283388633
1071,2004,27035,41786.6,64.697773927527
1071,2005,26776,41742.2,64.1461159210583
1071,2006,27066,41899.8,64.596967049962
1071,2007,27020,41813.6,64.6201235961505
1071,2008,26857,41954.2,64.0150449776185
1071,2009,26370,41899,62.9370629370629
1071,2010,24348,41863,58.1611446862384
1071,2011,24163,42077.6,57.4248531285054
1071,2012,23717,42062,56.3858114212353
1071,2013,23615,42068.6,56.134504119462
1071,2014,23453,41903.4,55.9692053628106
1071,2015,23512,41720.4,56.356123143594
1071,2016,23390,41704.6,56.0849402703778
1071,2017,23049,41635.8,55.3586096580347
1071,2018,23311,41548,56.1061904303456
1071,2019,23326,41639,56.0195970124162
1073,1990,311022,499802.8,62.2289430951567
1073,1991,311177,503603.4,61.7900911709492
1073,1992,316293,506828.8,62.4062799904031
1073,1993,318131,508569.4,62.554097828143
1073,1994,320171,509997.8,62.7788982619141
1073,1995,325223,509538.4,63.8269853655779
1073,1996,326349,509739.4,64.0227143516864
1073,1997,333502,507932.4,65.6587372650376
1073,1998,334528,508988.4,65.7240911580696
1073,1999,332540,507574.2,65.5155443282972
1073,2000,329015,507452.8,64.8365719925085
1073,2001,325883,507213.2,64.2497080123309
1073,2002,322122,505862.6,63.6777654643771
1073,2003,321042,506848.4,63.3408332748017
1073,2004,320336,506548.6,63.2389468651182
1073,2005,317359,506552.2,62.6507988712713
1073,2006,316750,508221.8,62.3251501608156
1073,2007,314739,508399.2,61.9078472192718
1073,2008,311615,509900.8,61.1128674440205
1073,2009,307018,512206.4,59.9402896957164
1073,2010,318520,512365.8,62.1665224337768
1073,2011,319652,512744.8,62.3413440760394
1073,2012,316249,513714.8,61.561200884226
1073,2013,314415,515132,61.0358121801791
1073,2014,312201,516208.8,60.4795966283411
1073,2015,309229,517123,59.7979590929044
1073,2016,308632,517400.8,59.6504682636749
1073,2017,309410,517220.2,59.821716166538
1073,2018,314427,517422.4,60.7679528369858
1073,2019,316802,516816.8,61.2987039121019
1075,1990,7689,11964.2,64.266729075074
1075,1991,7822,12021,65.0694617752267
1075,1992,7767,12002.8,64.7099010230946
1075,1993,7859,12134.8,64.7641493885355
1075,1994,7522,12160.2,61.8575352379073
1075,1995,7905,12150,65.0617283950617
1075,1996,7901,12190.8,64.8111690783214
1075,1997,7762,12220.4,63.516742496154
1075,1998,7479,12273.2,60.9376527718932
1075,1999,7188,12322.6,58.331845552075
1075,2000,7446,12374.2,60.1735869793603
